# Residuals   
# Time        	p             	Ux            	Uy            	h             	k             
0.039152      	1.300477e-02	7.740713e-04	3.158236e-03	1.147206e-04	6.307033e-04
0.039153      	1.300119e-02	7.739360e-04	3.159520e-03	1.146834e-04	6.312990e-04
0.039154      	1.297419e-02	7.747551e-04	3.158984e-03	1.147341e-04	6.315734e-04
0.039155      	1.295525e-02	7.751361e-04	3.152437e-03	1.148060e-04	6.327420e-04
0.039156      	1.293313e-02	7.766476e-04	3.143483e-03	1.149636e-04	6.354777e-04
0.039157      	1.293083e-02	7.800655e-04	3.136184e-03	1.150265e-04	6.378550e-04
0.039158      	1.293268e-02	7.828268e-04	3.127845e-03	1.150478e-04	6.399870e-04
0.039159      	1.292086e-02	7.845194e-04	3.128760e-03	1.151379e-04	6.413101e-04
0.03916       	1.290728e-02	7.871236e-04	3.144677e-03	1.152440e-04	6.423373e-04
0.039161      	1.289317e-02	7.873386e-04	3.161263e-03	1.152660e-04	6.432910e-04
0.039162      	1.288159e-02	7.843985e-04	3.169176e-03	1.152955e-04	6.441797e-04
0.039163      	1.286527e-02	7.804359e-04	3.172523e-03	1.152356e-04	6.448870e-04
0.039164      	1.286279e-02	7.750157e-04	3.177372e-03	1.151878e-04	6.456151e-04
0.039165      	1.286230e-02	7.701938e-04	3.178631e-03	1.151016e-04	6.466730e-04
0.039166      	1.287511e-02	7.672301e-04	3.174170e-03	1.150231e-04	6.480040e-04
0.039167      	1.286137e-02	7.655899e-04	3.168884e-03	1.150861e-04	6.497747e-04
0.039168      	1.285147e-02	7.657279e-04	3.168573e-03	1.151517e-04	6.515738e-04
0.039169      	1.286650e-02	7.662794e-04	3.168804e-03	1.152321e-04	6.525179e-04
0.03917       	1.288869e-02	7.668509e-04	3.172756e-03	1.154648e-04	6.530997e-04
0.039171      	1.291098e-02	7.680166e-04	3.181148e-03	1.156482e-04	6.537413e-04
0.039172      	1.293527e-02	7.684953e-04	3.184510e-03	1.159903e-04	6.552622e-04
0.039173      	1.296813e-02	7.692437e-04	3.184594e-03	1.163239e-04	6.577399e-04
0.039174      	1.301498e-02	7.697571e-04	3.177901e-03	1.166756e-04	6.601872e-04
0.039175      	1.306308e-02	7.698100e-04	3.167918e-03	1.169516e-04	6.622561e-04
0.039176      	1.309997e-02	7.707506e-04	3.163690e-03	1.173288e-04	6.642329e-04
0.039177      	1.313066e-02	7.732876e-04	3.166951e-03	1.177036e-04	6.672641e-04
0.039178      	1.316357e-02	7.772542e-04	3.172671e-03	1.181095e-04	6.709795e-04
0.039179      	1.318731e-02	7.815288e-04	3.181358e-03	1.184662e-04	6.738594e-04
0.03918       	1.320238e-02	7.846226e-04	3.185204e-03	1.185937e-04	6.764313e-04
0.039181      	1.321240e-02	7.846215e-04	3.180431e-03	1.185249e-04	6.780537e-04
0.039182      	1.321209e-02	7.832900e-04	3.164573e-03	1.184043e-04	6.782135e-04
0.039183      	1.324327e-02	7.828311e-04	3.143705e-03	1.182436e-04	6.774478e-04
0.039184      	1.328235e-02	7.839998e-04	3.144358e-03	1.179627e-04	6.773619e-04
0.039185      	1.329350e-02	7.872484e-04	3.157818e-03	1.177903e-04	6.771207e-04
0.039186      	1.328978e-02	7.903968e-04	3.182245e-03	1.178308e-04	6.764072e-04
0.039187      	1.329838e-02	7.929932e-04	3.206422e-03	1.179564e-04	6.764095e-04
0.039188      	1.332185e-02	7.957879e-04	3.225344e-03	1.182061e-04	6.764381e-04
0.039189      	1.334007e-02	7.980781e-04	3.238266e-03	1.185292e-04	6.782244e-04
0.03919       	1.334779e-02	8.009879e-04	3.241692e-03	1.188789e-04	6.804132e-04
0.039191      	1.334523e-02	8.046319e-04	3.237682e-03	1.192379e-04	6.812925e-04
0.039192      	1.335845e-02	8.091822e-04	3.244374e-03	1.193958e-04	6.819233e-04
0.039193      	1.335796e-02	8.132817e-04	3.259706e-03	1.194422e-04	6.808505e-04
0.039194      	1.337416e-02	8.182260e-04	3.280013e-03	1.194680e-04	6.794489e-04
0.039195      	1.338742e-02	8.223548e-04	3.297728e-03	1.195757e-04	6.772721e-04
0.039196      	1.340213e-02	8.243021e-04	3.309954e-03	1.196310e-04	6.758006e-04
0.039197      	1.342398e-02	8.252209e-04	3.313575e-03	1.196593e-04	6.751328e-04
0.039198      	1.346486e-02	8.245184e-04	3.316877e-03	1.195778e-04	6.753355e-04
0.039199      	1.350555e-02	8.231712e-04	3.324772e-03	1.195580e-04	6.752458e-04
0.0392        	1.352314e-02	8.243467e-04	3.329325e-03	1.194583e-04	6.766912e-04
0.039201      	1.354287e-02	8.278066e-04	3.330652e-03	1.192186e-04	6.782319e-04
0.039202      	1.353230e-02	8.315447e-04	3.324125e-03	1.190258e-04	6.798264e-04
0.039203      	1.352066e-02	8.359856e-04	3.316005e-03	1.189214e-04	6.816941e-04
0.039204      	1.352644e-02	8.410488e-04	3.312007e-03	1.188944e-04	6.838065e-04
0.039205      	1.355096e-02	8.443754e-04	3.314385e-03	1.189722e-04	6.850384e-04
0.039206      	1.357613e-02	8.470937e-04	3.320952e-03	1.190128e-04	6.854701e-04
0.039207      	1.359794e-02	8.474949e-04	3.325291e-03	1.190524e-04	6.846873e-04
0.039208      	1.362467e-02	8.455932e-04	3.335138e-03	1.190256e-04	6.833573e-04
0.039209      	1.364569e-02	8.450988e-04	3.344218e-03	1.188987e-04	6.822797e-04
0.03921       	1.368184e-02	8.460271e-04	3.352464e-03	1.186301e-04	6.811053e-04
0.039211      	1.371243e-02	8.472765e-04	3.354837e-03	1.183437e-04	6.822722e-04
0.039212      	1.375079e-02	8.490305e-04	3.348089e-03	1.180292e-04	6.835677e-04
0.039213      	1.379244e-02	8.491874e-04	3.347644e-03	1.177057e-04	6.848838e-04
0.039214      	1.382057e-02	8.484309e-04	3.343275e-03	1.173934e-04	6.859890e-04
0.039215      	1.384177e-02	8.470643e-04	3.342830e-03	1.170658e-04	6.870533e-04
0.039216      	1.386815e-02	8.470136e-04	3.345624e-03	1.169134e-04	6.881578e-04
0.039217      	1.388900e-02	8.468909e-04	3.350870e-03	1.167360e-04	6.883554e-04
0.039218      	1.389149e-02	8.454490e-04	3.356402e-03	1.165631e-04	6.875720e-04
0.039219      	1.389297e-02	8.433570e-04	3.361656e-03	1.164264e-04	6.863105e-04
0.03922       	1.389042e-02	8.417714e-04	3.370733e-03	1.164116e-04	6.854137e-04
0.039221      	1.389303e-02	8.419177e-04	3.381351e-03	1.164079e-04	6.847519e-04
0.039222      	1.390707e-02	8.418555e-04	3.392848e-03	1.164814e-04	6.845907e-04
0.039223      	1.392979e-02	8.424975e-04	3.404416e-03	1.165430e-04	6.851851e-04
0.039224      	1.395136e-02	8.429790e-04	3.414316e-03	1.166919e-04	6.867054e-04
0.039225      	1.397796e-02	8.424762e-04	3.425984e-03	1.168216e-04	6.882063e-04
0.039226      	1.399189e-02	8.433969e-04	3.440297e-03	1.169094e-04	6.889409e-04
0.039227      	1.399951e-02	8.456909e-04	3.452981e-03	1.168570e-04	6.906089e-04
0.039228      	1.400888e-02	8.499323e-04	3.460530e-03	1.168404e-04	6.917702e-04
0.039229      	1.404060e-02	8.523484e-04	3.466338e-03	1.167922e-04	6.911978e-04
0.03923       	1.406431e-02	8.527003e-04	3.455136e-03	1.167004e-04	6.904013e-04
0.039231      	1.407851e-02	8.516236e-04	3.439440e-03	1.166050e-04	6.892754e-04
0.039232      	1.406459e-02	8.507318e-04	3.424417e-03	1.164694e-04	6.875815e-04
0.039233      	1.405498e-02	8.514576e-04	3.413906e-03	1.163413e-04	6.867725e-04
0.039234      	1.404289e-02	8.524302e-04	3.407964e-03	1.162411e-04	6.863392e-04
0.039235      	1.403070e-02	8.542155e-04	3.405946e-03	1.160962e-04	6.854252e-04
0.039236      	1.401909e-02	8.552266e-04	3.402064e-03	1.160681e-04	6.856186e-04
0.039237      	1.399618e-02	8.558069e-04	3.395281e-03	1.160886e-04	6.872422e-04
0.039238      	1.398432e-02	8.570309e-04	3.386718e-03	1.160466e-04	6.896202e-04
0.039239      	1.399453e-02	8.596264e-04	3.380997e-03	1.159462e-04	6.921041e-04
0.03924       	1.401446e-02	8.635393e-04	3.382785e-03	1.161770e-04	6.928240e-04
0.039241      	1.402991e-02	8.682539e-04	3.393333e-03	1.162759e-04	6.923404e-04
0.039242      	1.403250e-02	8.723971e-04	3.412166e-03	1.163656e-04	6.916524e-04
0.039243      	1.402625e-02	8.768948e-04	3.427379e-03	1.164400e-04	6.898652e-04
0.039244      	1.400080e-02	8.832247e-04	3.440194e-03	1.165257e-04	6.894453e-04
0.039245      	1.398272e-02	8.890197e-04	3.444129e-03	1.166041e-04	6.901832e-04
0.039246      	1.397533e-02	8.940880e-04	3.444560e-03	1.166802e-04	6.906189e-04
0.039247      	1.398211e-02	8.980930e-04	3.445139e-03	1.168526e-04	6.906409e-04
0.039248      	1.397630e-02	9.010357e-04	3.444134e-03	1.168339e-04	6.916403e-04
0.039249      	1.398996e-02	9.018160e-04	3.435223e-03	1.168087e-04	6.948843e-04
0.03925       	1.400456e-02	9.006409e-04	3.429754e-03	1.167488e-04	6.992212e-04
0.039251      	1.401997e-02	8.996566e-04	3.438918e-03	1.167477e-04	7.016888e-04
0.039252      	1.402022e-02	8.996124e-04	3.453944e-03	1.167799e-04	7.023631e-04
0.039253      	1.401943e-02	8.997712e-04	3.470701e-03	1.167260e-04	7.029420e-04
0.039254      	1.401762e-02	8.991292e-04	3.485672e-03	1.166587e-04	7.021762e-04
0.039255      	1.402702e-02	8.990971e-04	3.494814e-03	1.165462e-04	7.033012e-04
0.039256      	1.403883e-02	9.002119e-04	3.498960e-03	1.164183e-04	7.060874e-04
0.039257      	1.403148e-02	9.026632e-04	3.501521e-03	1.163164e-04	7.086457e-04
0.039258      	1.403503e-02	9.057050e-04	3.510751e-03	1.162666e-04	7.106700e-04
0.039259      	1.404219e-02	9.094636e-04	3.524210e-03	1.163843e-04	7.122545e-04
0.03926       	1.405505e-02	9.123037e-04	3.532622e-03	1.164056e-04	7.158795e-04
0.039261      	1.405972e-02	9.129632e-04	3.535696e-03	1.163775e-04	7.210002e-04
0.039262      	1.408228e-02	9.106881e-04	3.540461e-03	1.162785e-04	7.246551e-04
0.039263      	1.409556e-02	9.068142e-04	3.554446e-03	1.162268e-04	7.260167e-04
0.039264      	1.411825e-02	9.023278e-04	3.555307e-03	1.162429e-04	7.266598e-04
0.039265      	1.413805e-02	8.969472e-04	3.544739e-03	1.162248e-04	7.248347e-04
0.039266      	1.416842e-02	8.927333e-04	3.528702e-03	1.161683e-04	7.239338e-04
0.039267      	1.420083e-02	8.931930e-04	3.513328e-03	1.162262e-04	7.252433e-04
0.039268      	1.420885e-02	8.961445e-04	3.499329e-03	1.163113e-04	7.260020e-04
0.039269      	1.420610e-02	9.004454e-04	3.491065e-03	1.163401e-04	7.263202e-04
0.03927       	1.420969e-02	9.056533e-04	3.489465e-03	1.163860e-04	7.267162e-04
0.039271      	1.420519e-02	9.107152e-04	3.481787e-03	1.165020e-04	7.293728e-04
0.039272      	1.419695e-02	9.140336e-04	3.479202e-03	1.167269e-04	7.337883e-04
0.039273      	1.416690e-02	9.154721e-04	3.480005e-03	1.169579e-04	7.372390e-04
0.039274      	1.412868e-02	9.163656e-04	3.485530e-03	1.171015e-04	7.401419e-04
0.039275      	1.411475e-02	9.164217e-04	3.494498e-03	1.172618e-04	7.416726e-04
0.039276      	1.407880e-02	9.144758e-04	3.508783e-03	1.173741e-04	7.406446e-04
0.039277      	1.402482e-02	9.123927e-04	3.518462e-03	1.174550e-04	7.397532e-04
0.039278      	1.398192e-02	9.118406e-04	3.518239e-03	1.175824e-04	7.412136e-04
0.039279      	1.393984e-02	9.118825e-04	3.521247e-03	1.176959e-04	7.416619e-04
0.03928       	1.389954e-02	9.140724e-04	3.528599e-03	1.177730e-04	7.412569e-04
0.039281      	1.389787e-02	9.163435e-04	3.535768e-03	1.177853e-04	7.404448e-04
0.039282      	1.390503e-02	9.174632e-04	3.540815e-03	1.178427e-04	7.435990e-04
0.039283      	1.391661e-02	9.184644e-04	3.540728e-03	1.178772e-04	7.468636e-04
0.039284      	1.393898e-02	9.183364e-04	3.541169e-03	1.178369e-04	7.495507e-04
0.039285      	1.397367e-02	9.170559e-04	3.535112e-03	1.178768e-04	7.521461e-04
0.039286      	1.399986e-02	9.142545e-04	3.533642e-03	1.179150e-04	7.550195e-04
0.039287      	1.400189e-02	9.096603e-04	3.546735e-03	1.179730e-04	7.555300e-04
0.039288      	1.401989e-02	9.046742e-04	3.564631e-03	1.180042e-04	7.560342e-04
0.039289      	1.405573e-02	8.986734e-04	3.576760e-03	1.181409e-04	7.562716e-04
0.03929       	1.405859e-02	8.931658e-04	3.584253e-03	1.182979e-04	7.577040e-04
0.039291      	1.405890e-02	8.887440e-04	3.584247e-03	1.183515e-04	7.579499e-04
0.039292      	1.410138e-02	8.869494e-04	3.583187e-03	1.184236e-04	7.567420e-04
0.039293      	1.415160e-02	8.874385e-04	3.581862e-03	1.185175e-04	7.610552e-04
0.039294      	1.418049e-02	8.874814e-04	3.575170e-03	1.185138e-04	7.635522e-04
0.039295      	1.421960e-02	8.880733e-04	3.579697e-03	1.186013e-04	7.639620e-04
0.039296      	1.427321e-02	8.870572e-04	3.593602e-03	1.186002e-04	7.638092e-04
0.039297      	1.430843e-02	8.871222e-04	3.608518e-03	1.185806e-04	7.653098e-04
0.039298      	1.432818e-02	8.867525e-04	3.619035e-03	1.185382e-04	7.659749e-04
0.039299      	1.434523e-02	8.848712e-04	3.622210e-03	1.185826e-04	7.677570e-04
0.0393        	1.437513e-02	8.832512e-04	3.609197e-03	1.185224e-04	7.679507e-04
0.039301      	1.440247e-02	8.855060e-04	3.591182e-03	1.184777e-04	7.666774e-04
0.039302      	1.440112e-02	8.879253e-04	3.563625e-03	1.185742e-04	7.646457e-04
0.039303      	1.438176e-02	8.906867e-04	3.538458e-03	1.185438e-04	7.656868e-04
0.039304      	1.436413e-02	8.943563e-04	3.519730e-03	1.185155e-04	7.700490e-04
0.039305      	1.437712e-02	8.955630e-04	3.510721e-03	1.185935e-04	7.721627e-04
0.039306      	1.439166e-02	8.958433e-04	3.503185e-03	1.185252e-04	7.720871e-04
0.039307      	1.441419e-02	8.956510e-04	3.507287e-03	1.185114e-04	7.719451e-04
0.039308      	1.444360e-02	8.981145e-04	3.505599e-03	1.183342e-04	7.727837e-04
0.039309      	1.447443e-02	8.990006e-04	3.501576e-03	1.182755e-04	7.750518e-04
0.03931       	1.451494e-02	8.974370e-04	3.500298e-03	1.182095e-04	7.760013e-04
0.039311      	1.457800e-02	8.955782e-04	3.496076e-03	1.182234e-04	7.753456e-04
0.039312      	1.465300e-02	8.959576e-04	3.486159e-03	1.183629e-04	7.737222e-04
0.039313      	1.468300e-02	8.987788e-04	3.474658e-03	1.184817e-04	7.715048e-04
0.039314      	1.471484e-02	9.028350e-04	3.457950e-03	1.185506e-04	7.744944e-04
0.039315      	1.472125e-02	9.088154e-04	3.450695e-03	1.186160e-04	7.774254e-04
0.039316      	1.472700e-02	9.144106e-04	3.443775e-03	1.186589e-04	7.790991e-04
0.039317      	1.473230e-02	9.181961e-04	3.446154e-03	1.187492e-04	7.797501e-04
0.039318      	1.473521e-02	9.213756e-04	3.454789e-03	1.187568e-04	7.822509e-04
0.039319      	1.474722e-02	9.224439e-04	3.461910e-03	1.187098e-04	7.853010e-04
0.03932       	1.474825e-02	9.237776e-04	3.476636e-03	1.186867e-04	7.879885e-04
0.039321      	1.474962e-02	9.266279e-04	3.498025e-03	1.186781e-04	7.904239e-04
0.039322      	1.477088e-02	9.286346e-04	3.520281e-03	1.185936e-04	7.908391e-04
0.039323      	1.477596e-02	9.314753e-04	3.551235e-03	1.184759e-04	7.887977e-04
0.039324      	1.476267e-02	9.337161e-04	3.577506e-03	1.183616e-04	7.862855e-04
0.039325      	1.473317e-02	9.363518e-04	3.595820e-03	1.183362e-04	7.881390e-04
0.039326      	1.472377e-02	9.388768e-04	3.604980e-03	1.183114e-04	7.882782e-04
0.039327      	1.472686e-02	9.399344e-04	3.608090e-03	1.183161e-04	7.874793e-04
0.039328      	1.471713e-02	9.410310e-04	3.604257e-03	1.183288e-04	7.882310e-04
0.039329      	1.469572e-02	9.417568e-04	3.598729e-03	1.183849e-04	7.929547e-04
0.03933       	1.469429e-02	9.428227e-04	3.600985e-03	1.183855e-04	7.968332e-04
0.039331      	1.470596e-02	9.440071e-04	3.601397e-03	1.184082e-04	7.996359e-04
0.039332      	1.469985e-02	9.475403e-04	3.597230e-03	1.183618e-04	8.023564e-04
0.039333      	1.467890e-02	9.518295e-04	3.589700e-03	1.183925e-04	8.038484e-04
0.039334      	1.465126e-02	9.537454e-04	3.588359e-03	1.183787e-04	8.023235e-04
0.039335      	1.463740e-02	9.554792e-04	3.586891e-03	1.184198e-04	8.041952e-04
0.039336      	1.466518e-02	9.556112e-04	3.576576e-03	1.184141e-04	8.040331e-04
0.039337      	1.469904e-02	9.544897e-04	3.579168e-03	1.183906e-04	8.016885e-04
0.039338      	1.475298e-02	9.535949e-04	3.571154e-03	1.182995e-04	7.993296e-04
0.039339      	1.477383e-02	9.501324e-04	3.559498e-03	1.184155e-04	8.006784e-04
0.03934       	1.479308e-02	9.468423e-04	3.550574e-03	1.184866e-04	8.013509e-04
0.039341      	1.479862e-02	9.434123e-04	3.539624e-03	1.185559e-04	8.016146e-04
0.039342      	1.480130e-02	9.393832e-04	3.522743e-03	1.187294e-04	8.033111e-04
0.039343      	1.479946e-02	9.357208e-04	3.510835e-03	1.188199e-04	8.060972e-04
0.039344      	1.477648e-02	9.345424e-04	3.503372e-03	1.187998e-04	8.108431e-04
0.039345      	1.475452e-02	9.361991e-04	3.506175e-03	1.187345e-04	8.153902e-04
0.039346      	1.472701e-02	9.391087e-04	3.511598e-03	1.188383e-04	8.176927e-04
0.039347      	1.471360e-02	9.435430e-04	3.517045e-03	1.187835e-04	8.181498e-04
0.039348      	1.470940e-02	9.491109e-04	3.523783e-03	1.187449e-04	8.200955e-04
0.039349      	1.468475e-02	9.531702e-04	3.531728e-03	1.187198e-04	8.220493e-04
0.03935       	1.463693e-02	9.569300e-04	3.540535e-03	1.187215e-04	8.230816e-04
0.039351      	1.459282e-02	9.612672e-04	3.546846e-03	1.187278e-04	8.228305e-04
0.039352      	1.454760e-02	9.644367e-04	3.554067e-03	1.186838e-04	8.228154e-04
0.039353      	1.452563e-02	9.662873e-04	3.560165e-03	1.186074e-04	8.223500e-04
0.039354      	1.453520e-02	9.646809e-04	3.562413e-03	1.185614e-04	8.244004e-04
0.039355      	1.456882e-02	9.620113e-04	3.557209e-03	1.185135e-04	8.270864e-04
0.039356      	1.459301e-02	9.593592e-04	3.559810e-03	1.185116e-04	8.282971e-04
0.039357      	1.460368e-02	9.569622e-04	3.559927e-03	1.184509e-04	8.310114e-04
0.039358      	1.461407e-02	9.554099e-04	3.557231e-03	1.183970e-04	8.357930e-04
0.039359      	1.462984e-02	9.546782e-04	3.558424e-03	1.182934e-04	8.400542e-04
0.03936       	1.464183e-02	9.543062e-04	3.569365e-03	1.181794e-04	8.427269e-04
0.039361      	1.465647e-02	9.527074e-04	3.572490e-03	1.180539e-04	8.439744e-04
0.039362      	1.466768e-02	9.506469e-04	3.570805e-03	1.180562e-04	8.445908e-04
0.039363      	1.470142e-02	9.480900e-04	3.568884e-03	1.179542e-04	8.466078e-04
0.039364      	1.472086e-02	9.455002e-04	3.569411e-03	1.179858e-04	8.474979e-04
0.039365      	1.473726e-02	9.442759e-04	3.570341e-03	1.180612e-04	8.487980e-04
0.039366      	1.475225e-02	9.431008e-04	3.575412e-03	1.180163e-04	8.485823e-04
0.039367      	1.479185e-02	9.428875e-04	3.579755e-03	1.179207e-04	8.510730e-04
0.039368      	1.483567e-02	9.429455e-04	3.579979e-03	1.178953e-04	8.539117e-04
0.039369      	1.487808e-02	9.408735e-04	3.572126e-03	1.180542e-04	8.560319e-04
0.03937       	1.493416e-02	9.383135e-04	3.562407e-03	1.181109e-04	8.566263e-04
0.039371      	1.496850e-02	9.365050e-04	3.551409e-03	1.181857e-04	8.574737e-04
0.039372      	1.498498e-02	9.361978e-04	3.544543e-03	1.184149e-04	8.589594e-04
0.039373      	1.497325e-02	9.380396e-04	3.546122e-03	1.186630e-04	8.612665e-04
0.039374      	1.496783e-02	9.421105e-04	3.541763e-03	1.187368e-04	8.634238e-04
0.039375      	1.496925e-02	9.468155e-04	3.540503e-03	1.188797e-04	8.663432e-04
0.039376      	1.496895e-02	9.501378e-04	3.539445e-03	1.190320e-04	8.688027e-04
0.039377      	1.496393e-02	9.515094e-04	3.537577e-03	1.191548e-04	8.725428e-04
0.039378      	1.496913e-02	9.522988e-04	3.527728e-03	1.192651e-04	8.758536e-04
0.039379      	1.498631e-02	9.517292e-04	3.511849e-03	1.193663e-04	8.775575e-04
0.03938       	1.504073e-02	9.488169e-04	3.510031e-03	1.195036e-04	8.773975e-04
0.039381      	1.508144e-02	9.467979e-04	3.507595e-03	1.196046e-04	8.778151e-04
0.039382      	1.512496e-02	9.471981e-04	3.502688e-03	1.196513e-04	8.759665e-04
0.039383      	1.518660e-02	9.490644e-04	3.495281e-03	1.196830e-04	8.736434e-04
0.039384      	1.525211e-02	9.521256e-04	3.486714e-03	1.197845e-04	8.733155e-04
0.039385      	1.532729e-02	9.562912e-04	3.481574e-03	1.198640e-04	8.748075e-04
0.039386      	1.538359e-02	9.588547e-04	3.478098e-03	1.197989e-04	8.786118e-04
0.039387      	1.540800e-02	9.608250e-04	3.475215e-03	1.198561e-04	8.814655e-04
0.039388      	1.541123e-02	9.622622e-04	3.468139e-03	1.199291e-04	8.845773e-04
0.039389      	1.541737e-02	9.646204e-04	3.461740e-03	1.200107e-04	8.868859e-04
0.03939       	1.543432e-02	9.652024e-04	3.462660e-03	1.200702e-04	8.904165e-04
0.039391      	1.547564e-02	9.641745e-04	3.457071e-03	1.203555e-04	8.912067e-04
0.039392      	1.551076e-02	9.622614e-04	3.452989e-03	1.204551e-04	8.893107e-04
0.039393      	1.555561e-02	9.610236e-04	3.449221e-03	1.205789e-04	8.883179e-04
0.039394      	1.559421e-02	9.622768e-04	3.457425e-03	1.206348e-04	8.903575e-04
0.039395      	1.563885e-02	9.651138e-04	3.470064e-03	1.207289e-04	8.927923e-04
0.039396      	1.567682e-02	9.683502e-04	3.484927e-03	1.206924e-04	8.969487e-04
0.039397      	1.569230e-02	9.698962e-04	3.500400e-03	1.206250e-04	8.991624e-04
0.039398      	1.570420e-02	9.696418e-04	3.504215e-03	1.207304e-04	9.008962e-04
0.039399      	1.571864e-02	9.675170e-04	3.509093e-03	1.208122e-04	9.041623e-04
0.0394        	1.574052e-02	9.662328e-04	3.516243e-03	1.208150e-04	9.056529e-04
0.039401      	1.577946e-02	9.675258e-04	3.518848e-03	1.209386e-04	9.044908e-04
0.039402      	1.580451e-02	9.695157e-04	3.521383e-03	1.210642e-04	9.016237e-04
0.039403      	1.584823e-02	9.720205e-04	3.523555e-03	1.211852e-04	9.026937e-04
0.039404      	1.590368e-02	9.758673e-04	3.519450e-03	1.212440e-04	9.051843e-04
0.039405      	1.597289e-02	9.781397e-04	3.513888e-03	1.213279e-04	9.084888e-04
0.039406      	1.603298e-02	9.782210e-04	3.504245e-03	1.213917e-04	9.113240e-04
0.039407      	1.608324e-02	9.772020e-04	3.493289e-03	1.214405e-04	9.140397e-04
0.039408      	1.611682e-02	9.773800e-04	3.488398e-03	1.216587e-04	9.185354e-04
0.039409      	1.619431e-02	9.786847e-04	3.491655e-03	1.218435e-04	9.226812e-04
0.03941       	1.627242e-02	9.802517e-04	3.489217e-03	1.219350e-04	9.236067e-04
0.039411      	1.636179e-02	9.818665e-04	3.498107e-03	1.220499e-04	9.212495e-04
0.039412      	1.646546e-02	9.814338e-04	3.508867e-03	1.221342e-04	9.188936e-04
0.039413      	1.657255e-02	9.792183e-04	3.525675e-03	1.220415e-04	9.202968e-04
0.039414      	1.666868e-02	9.778830e-04	3.539854e-03	1.217536e-04	9.222122e-04
0.039415      	1.674695e-02	9.754594e-04	3.548998e-03	1.214552e-04	9.248723e-04
0.039416      	1.679511e-02	9.751636e-04	3.558043e-03	1.212292e-04	9.267698e-04
0.039417      	1.683953e-02	9.765648e-04	3.565453e-03	1.211273e-04	9.305989e-04
0.039418      	1.685435e-02	9.777735e-04	3.567568e-03	1.211184e-04	9.357962e-04
0.039419      	1.685948e-02	9.799609e-04	3.568835e-03	1.211490e-04	9.380738e-04
0.03942       	1.684160e-02	9.810409e-04	3.562299e-03	1.212166e-04	9.370311e-04
0.039421      	1.686828e-02	9.817330e-04	3.553479e-03	1.214278e-04	9.341785e-04
0.039422      	1.687111e-02	9.817772e-04	3.554898e-03	1.215005e-04	9.325150e-04
0.039423      	1.688633e-02	9.807716e-04	3.566221e-03	1.214968e-04	9.343962e-04
0.039424      	1.688750e-02	9.772782e-04	3.581988e-03	1.214420e-04	9.369051e-04
0.039425      	1.687446e-02	9.733168e-04	3.607693e-03	1.212991e-04	9.381931e-04
0.039426      	1.685968e-02	9.721868e-04	3.638962e-03	1.212942e-04	9.397724e-04
0.039427      	1.685259e-02	9.720793e-04	3.660363e-03	1.211180e-04	9.448924e-04
0.039428      	1.686161e-02	9.724839e-04	3.680309e-03	1.211271e-04	9.482414e-04
0.039429      	1.687621e-02	9.726220e-04	3.696933e-03	1.211902e-04	9.478016e-04
0.03943       	1.692238e-02	9.701663e-04	3.710600e-03	1.212888e-04	9.442460e-04
0.039431      	1.694785e-02	9.676607e-04	3.716042e-03	1.214438e-04	9.406529e-04
0.039432      	1.697715e-02	9.661762e-04	3.712264e-03	1.216364e-04	9.418147e-04
0.039433      	1.698796e-02	9.639800e-04	3.701425e-03	1.217498e-04	9.441639e-04
0.039434      	1.695726e-02	9.621486e-04	3.694579e-03	1.218622e-04	9.466082e-04
0.039435      	1.695466e-02	9.600433e-04	3.695037e-03	1.219928e-04	9.475910e-04
0.039436      	1.693839e-02	9.595941e-04	3.697704e-03	1.222420e-04	9.528889e-04
0.039437      	1.693227e-02	9.597537e-04	3.698854e-03	1.224077e-04	9.580959e-04
0.039438      	1.693923e-02	9.593115e-04	3.707273e-03	1.224591e-04	9.601859e-04
0.039439      	1.695848e-02	9.590472e-04	3.717910e-03	1.225499e-04	9.584645e-04
0.03944       	1.698828e-02	9.584124e-04	3.740088e-03	1.225682e-04	9.561713e-04
0.039441      	1.705609e-02	9.564369e-04	3.749820e-03	1.225443e-04	9.547114e-04
0.039442      	1.710486e-02	9.552501e-04	3.741758e-03	1.224525e-04	9.553328e-04
0.039443      	1.720713e-02	9.554671e-04	3.728093e-03	1.223466e-04	9.570081e-04
0.039444      	1.726796e-02	9.567393e-04	3.705524e-03	1.222229e-04	9.572688e-04
0.039445      	1.730467e-02	9.610410e-04	3.691097e-03	1.221940e-04	9.598370e-04
0.039446      	1.733916e-02	9.643792e-04	3.680014e-03	1.221915e-04	9.650928e-04
0.039447      	1.734099e-02	9.672291e-04	3.674143e-03	1.221676e-04	9.680494e-04
0.039448      	1.736391e-02	9.683973e-04	3.683999e-03	1.223905e-04	9.683175e-04
0.039449      	1.739451e-02	9.686372e-04	3.700595e-03	1.224443e-04	9.669122e-04
0.03945       	1.746001e-02	9.674351e-04	3.694529e-03	1.223940e-04	9.654496e-04
0.039451      	1.752985e-02	9.649777e-04	3.679923e-03	1.223412e-04	9.660800e-04
0.039452      	1.759917e-02	9.639879e-04	3.661613e-03	1.223670e-04	9.695127e-04
0.039453      	1.766966e-02	9.630667e-04	3.647524e-03	1.223274e-04	9.715454e-04
0.039454      	1.770965e-02	9.613502e-04	3.636116e-03	1.222720e-04	9.721495e-04
